by,discussion_id,score,timestamp,title,url,stars_at_submission,stars_month_1,stars_month_2,stars_month_3,stars_month_4,stars_month_5,commits_at_submission,commits_month_1,commits_month_2,commits_month_3,commits_month_4,commits_month_5,pull_requests_at_submission,pull_requests_month_1,pull_requests_month_2,pull_requests_month_3,pull_requests_month_4,pull_requests_month_5,forks_at_submission,forks_month_1,forks_month_2,forks_month_3,forks_month_4,forks_month_5,contributors_at_submission,contributors_month_1,contributors_month_2,contributors_month_3,contributors_month_4,contributors_month_5,average_comments_sentiment,overall_comments_sentiment,dist_stars(submission-month_1),percent_stars(submission-month_1),dist_stars(month_1-month_2),percent_stars(month_1-month_2),dist_stars(month_2-month_3),percent_stars(month_2-month_3),dist_stars(month_3-month_4),percent_stars(month_3-month_4),dist_stars(month_4-month_5),percent_stars(month_4-month_5),dist_forks(submission-month_1),percent_forks(submission-month_1),dist_forks(month_1-month_2),percent_forks(month_1-month_2),dist_forks(month_2-month_3),percent_forks(month_2-month_3),dist_forks(month_3-month_4),percent_forks(month_3-month_4),dist_forks(month_4-month_5),percent_forks(month_4-month_5),dist_commits(submission-month_1),percent_commits(submission-month_1),dist_commits(month_1-month_2),percent_commits(month_1-month_2),dist_commits(month_2-month_3),percent_commits(month_2-month_3),dist_commits(month_3-month_4),percent_commits(month_3-month_4),dist_commits(month_4-month_5),percent_commits(month_4-month_5),dist_pull_requests(submission-month_1),percent_pull_requests(submission-month_1),dist_pull_requests(month_1-month_2),percent_pull_requests(month_1-month_2),dist_pull_requests(month_2-month_3),percent_pull_requests(month_2-month_3),dist_pull_requests(month_3-month_4),percent_pull_requests(month_3-month_4),dist_pull_requests(month_4-month_5),percent_pull_requests(month_4-month_5),dist_contributors(submission-month_1),percent_contributors(submission-month_1),dist_contributors(month_1-month_2),percent_contributors(month_1-month_2),dist_contributors(month_2-month_3),percent_contributors(month_2-month_3),dist_contributors(month_3-month_4),percent_contributors(month_3-month_4),dist_contributors(month_4-month_5),percent_contributors(month_4-month_5),sentiment
Secrethus,39759929,2,2024-03-19 20:32:07 UTC,Sherpa: AI-Augmented Thinking Companion,https://github.com/Aggregate-Intellect/sherpa,3,3,5,6,7,7,20,49,62,83,91,103,28,73,91,100,112,133,0,2,2,2,2,3,6,8,7,5,4,6,0.0,0,0,0.0,2,66.66666666666669,1,20.0,1,16.66666666666667,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,1,50.0,29,145.00000000000003,13,26.530612244897966,21,33.87096774193549,8,9.638554216867476,12,13.186813186813184,45,160.71428571428572,18,24.657534246575352,9,9.890109890109898,12,12.000000000000014,21,18.75,2,33.333333333333314,-1,-12.5,-2,-28.57142857142857,-1,-20.0,2,50.0,Neutral
stevanl,39761986,4,2024-03-20 01:07:19 UTC,Maestro – A Framework for Claude Opus to Orchestrate Subagents,https://github.com/Doriandarko/maestro,684,1417,2737,3381,3479,3530,29,50,53,54,54,54,12,31,33,33,33,34,172,308,462,544,554,562,7,10,2,1,0,1,0.0,0,733,107.16374269005846,1320,93.1545518701482,644,23.529411764705884,98,2.8985507246376727,51,1.4659384880712878,136,79.06976744186048,154,50.0,82,17.748917748917762,10,1.8382352941176376,8,1.444043321299631,21,72.41379310344826,3,6.0,1,1.8867924528301927,0,0.0,0,0.0,19,158.33333333333337,2,6.451612903225794,0,0.0,0,0.0,1,3.030303030303031,3,42.85714285714286,-8,-80.0,-1,-50.0,-1,-100.0,1,0.0,Neutral
speckx,39771742,78,2024-03-20 20:38:21 UTC,Blocklist that contain AI generated content for uBlock Origin and uBlacklist,https://github.com/laylavish/uBlockOrigin-HUGE-AI-Blocklist,67,134,173,215,259,364,42,62,84,104,148,158,3,7,8,10,14,19,3,5,7,10,14,16,2,2,1,2,3,4,0.0,0,67,100.0,39,29.104477611940297,42,24.27745664739885,44,20.465116279069772,105,40.54054054054055,2,66.66666666666669,2,40.0,3,42.85714285714286,4,40.0,2,14.285714285714278,20,47.61904761904762,22,35.48387096774192,20,23.80952380952381,44,42.30769230769232,10,6.756756756756758,4,133.33333333333334,1,14.285714285714278,2,25.0,4,40.0,5,35.71428571428572,0,0.0,-1,-50.0,1,100.0,1,50.0,1,33.333333333333314,Neutral
daemond,39776053,1,2024-03-21 08:33:09 UTC,DLRover: Distributed Deep Learning System for LLM Training,https://github.com/intelligent-machine-learning/dlrover,82,148,191,241,285,357,47,86,100,135,162,180,71,141,171,248,310,353,14,25,32,37,42,49,9,8,11,7,5,3,0.0,0,66,80.48780487804879,43,29.054054054054063,50,26.17801047120419,44,18.257261410788388,72,25.263157894736835,11,78.57142857142858,7,28.0,5,15.625,5,13.513513513513516,7,16.66666666666667,39,82.9787234042553,14,16.279069767441868,35,35.0,27,20.0,18,11.111111111111114,70,98.59154929577466,30,21.27659574468086,77,45.02923976608187,62,25.0,43,13.870967741935488,-1,-11.111111111111114,3,37.5,-4,-36.36363636363637,-2,-28.57142857142857,-2,-40.0,Neutral
jakecyr,39787511,2,2024-03-22 04:36:07 UTC,Node.js Open Source LLM Tokenizer,https://github.com/jakecyr/omni-tokenizer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Neutral
mdev23,39790083,2,2024-03-22 12:38:14 UTC,Show HN: DODA - The Open Source TUI-LLM Dev Assistant,https://github.com/mwmeyer/DODA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Neutral
tosh,39790878,9,2024-03-22 14:04:16 UTC,Approximation of the Claude 3 tokenizer by inspecting generation stream,https://github.com/javirandor/anthropic-tokenizer,11,18,26,32,43,47,0,0,1,2,2,2,0,0,0,0,0,0,0,1,1,2,2,2,0,0,1,1,0,0,0.0,0,7,63.63636363636365,8,44.44444444444443,6,23.07692307692308,11,34.375,4,9.302325581395335,1,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,1,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,-1,-100.0,0,0.0,Neutral
kvptkr,39791301,120,2024-03-22 14:52:06 UTC,Show HN: Leaping – Debug Python tests instantly with an LLM debugger,https://github.com/leapingio/leaping,23,25,30,33,34,34,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0.4,0,2,8.695652173913032,5,20.0,3,10.000000000000014,1,3.030303030303031,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Neutral
BenderV,39792311,1,2024-03-22 16:32:46 UTC,ADA: Accelerate Data Analysis with AI,https://github.com/BenderV/ada,1,2,2,2,3,8,2,10,10,13,23,33,0,0,0,0,2,4,0,0,1,1,2,2,1,1,0,1,1,1,1.0,1,1,100.0,0,0.0,0,0.0,1,50.0,5,166.66666666666663,0,0.0,1,0.0,0,0.0,1,100.0,0,0.0,8,400.0,0,0.0,3,30.0,10,76.9230769230769,10,43.47826086956522,0,0.0,0,0.0,0,0.0,2,0.0,2,100.0,0,0.0,-1,-100.0,1,0.0,0,0.0,0,0.0,Positve
patcher99,39793874,3,2024-03-22 19:21:30 UTC,"Show HN: Open-Source LLM Observability and Export to Grafana, Datadog etc.",https://github.com/dokulabs/doku,8,8,8,8,8,8,197,197,197,197,197,197,42,42,42,42,42,42,1,1,1,1,1,1,3,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-3,-100.0,0,0.0,0,0.0,0,0.0,0,0.0,Neutral
bypirob,39799060,2,2024-03-23 11:17:03 UTC,Hint: Generate command suggestion from the terminal using AI,https://github.com/bypirob/hint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Positve
semanser,39799296,48,2024-03-23 12:04:26 UTC,Show HN: Codel – Autonomous Open Source AI Developer Agent,https://github.com/semanser/codel,468,567,629,670,717,747,27,27,27,27,27,27,13,13,13,13,13,13,46,54,62,68,71,74,3,0,0,0,0,0,0.0,0,99,21.153846153846143,62,10.934744268077608,41,6.518282988871221,47,7.014925373134332,30,4.18410041841004,8,17.391304347826093,8,14.81481481481481,6,9.677419354838705,3,4.411764705882362,3,4.225352112676049,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-3,-100.0,0,0.0,0,0.0,0,0.0,0,0.0,Neutral
ivanbelenky,39804493,1,2024-03-24 01:54:47 UTC,LLM PLZ Cast to JSON,https://github.com/ivanbelenky/jsonllm,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Neutral
baalimago,39805484,9,2024-03-24 06:39:27 UTC,Show HN: Clai – OpenAI models brought to the terminal,https://github.com/baalimago/clai,4,12,30,33,34,34,71,106,137,150,156,159,4,9,19,26,30,34,1,1,1,2,2,2,3,1,1,2,1,1,1.0,1,8,200.0,18,150.0,3,10.000000000000014,1,3.030303030303031,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,35,49.29577464788733,31,29.245283018867923,13,9.489051094890511,6,4.0,3,1.92307692307692,5,125.0,10,111.11111111111111,7,36.84210526315789,4,15.384615384615373,4,13.333333333333329,-2,-66.66666666666667,0,0.0,1,100.0,-1,-50.0,0,0.0,Positve
nmstoker,39813994,6,2024-03-25 08:55:45 UTC,Friend: Open-Source AI Wearable with 24h+ on single charge,https://github.com/BasedHardware/Friend,292,630,1324,1602,1807,1807,129,301,619,931,1040,1040,119,237,446,561,609,609,32,72,146,199,236,236,14,18,24,21,15,0,0.0,0,338,115.75342465753424,694,110.15873015873018,278,20.996978851963743,205,12.79650436953807,0,0.0,40,125.0,74,102.77777777777776,53,36.30136986301369,37,18.5929648241206,0,0.0,172,133.33333333333334,318,105.64784053156146,312,50.40387722132471,109,11.7078410311493,0,0.0,118,99.15966386554624,209,88.18565400843883,115,25.784753363228702,48,8.556149732620312,0,0.0,4,28.571428571428584,6,33.333333333333314,-3,-12.5,-6,-28.57142857142857,-15,-100.0,Neutral
CMLab,39814684,3,2024-03-25 10:58:22 UTC,Lamucal – An AI-powered multimodal project focused on music,https://github.com/Lamucal/Lamucal,0,0,1,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0,1,0,0.0,1,0.0,1,100.0,2,100.0,2,50.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Positve
lencx,39817835,1,2024-03-25 15:48:41 UTC,"Noi: Power Your World with AI – Explore, Extend, Empower",https://github.com/lencx/Noi,325,1547,2072,2379,2610,2863,2,8,8,8,8,12,1,15,15,15,15,16,32,120,170,189,211,231,3,6,0,0,0,2,0.0,0,1222,376.0,525,33.936651583710386,307,14.816602316602314,231,9.709962168978564,253,9.69348659003832,88,275.0,50,41.666666666666686,19,11.176470588235304,22,11.640211640211646,20,9.478672985781998,6,300.0,0,0.0,0,0.0,0,0.0,4,50.0,14,1400.0,0,0.0,0,0.0,0,0.0,1,6.666666666666671,3,100.0,-6,-100.0,0,0.0,0,0.0,2,0.0,Neutral
vaith,39828137,3,2024-03-26 14:18:29 UTC,Stress-Free AI Copilot Monitoring with Twilio Segment and Vercel,https://github.com/vaithschmitz/segment-ai-copilot,5,7,9,15,21,27,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,8,11,12,0,0,0,0,0,0,0.0,0,2,40.0,2,28.571428571428584,6,66.66666666666669,6,40.0,6,28.571428571428584,2,100.0,3,75.0,1,14.285714285714278,3,37.5,1,9.09090909090908,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Neutral
bscharfstein,39828242,2,2024-03-26 14:25:21 UTC,Show HN: Superpipe – optimized LLM pipelines for structured outputs,https://github.com/villagecomputing/superpipe,14,15,17,18,19,20,9,16,22,22,22,22,9,13,19,19,19,19,1,1,2,2,2,2,4,4,2,0,0,0,1.0,1,1,7.142857142857139,2,13.333333333333329,1,5.882352941176478,1,5.555555555555557,1,5.263157894736835,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,7,77.77777777777777,6,37.5,0,0.0,0,0.0,0,0.0,4,44.44444444444443,6,46.15384615384613,0,0.0,0,0.0,0,0.0,0,0.0,-2,-50.0,-2,-100.0,0,0.0,0,0.0,Positve
mullikine,39834121,7,2024-03-26 23:43:23 UTC,I turned my AI project into Bible software after getting born-again,https://github.com/semiosis/pen.el,8,9,13,13,15,16,166,362,662,962,1107,1265,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,-0.5,0,1,12.5,4,44.44444444444443,0,0.0,2,15.384615384615373,1,6.666666666666671,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,196,118.07228915662652,300,82.8729281767956,300,45.317220543806656,145,15.072765072765064,158,14.272809394760614,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Neutral
peter_d_sherman,39835365,2,2024-03-27 03:18:57 UTC,"Transpilation – A summary of ideas about transpilation (AI, LLM, Code, etc.)",https://github.com/NeuralCoder3/transpilation,1,1,3,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,2,200.0,1,33.333333333333314,0,0.0,1,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Neutral
shuss,39837654,25,2024-03-27 11:18:50 UTC,Show HN: Unstract(AGPL) – Launch LLM-powered APIs to structure unstructured docs,https://github.com/Zipstack/unstract,88,155,314,386,858,2016,451,754,1114,1757,2205,2636,161,287,392,607,764,974,10,15,24,33,50,116,18,17,18,17,18,19,1.0,1,67,76.13636363636365,159,102.58064516129032,72,22.929936305732483,472,122.27979274611396,1158,134.96503496503496,5,50.0,9,60.0,9,37.5,17,51.5151515151515,66,131.99999999999997,303,67.1840354767184,360,47.74535809018568,643,57.71992818671456,448,25.498007968127496,431,19.54648526077098,126,78.26086956521738,105,36.585365853658544,215,54.84693877551021,157,25.864909390444808,210,27.486910994764383,-1,-5.555555555555557,1,5.882352941176478,-1,-5.555555555555557,1,5.882352941176478,1,5.555555555555557,Positve
PL_Venard,39841902,3,2024-03-27 17:16:41 UTC,LLM Colosseum: Make LLMs fight in SFIII,https://github.com/OpenGenerativeAI/llm-colosseum,498,555,586,834,860,873,2,3,3,4,9,13,5,6,6,8,19,25,60,67,77,94,99,102,3,1,0,2,5,2,1.0,1,57,11.445783132530124,31,5.585585585585591,248,42.32081911262799,26,3.1175059952038424,13,1.5116279069767415,7,11.666666666666671,10,14.925373134328352,17,22.077922077922068,5,5.319148936170208,3,3.030303030303031,1,50.0,0,0.0,1,33.333333333333314,5,125.0,4,44.44444444444443,1,20.0,0,0.0,2,33.333333333333314,11,137.5,6,31.57894736842107,-2,-66.66666666666667,-1,-100.0,2,0.0,3,150.0,-3,-60.0,Positve
bilater,39845340,4,2024-03-27 22:25:23 UTC,Show HN: Practice Standup Comedy with AI Crowd Reactions,https://github.com/btahir/standup-comedy,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Positve
glynnormington,39849985,44,2024-03-28 11:46:09 UTC,AI-Shunning robots.txt,https://github.com/ai-robots-txt/ai.robots.txt,125,215,383,546,627,846,32,38,52,63,145,167,4,6,14,15,30,41,4,6,11,14,21,31,2,2,4,2,8,8,-0.2727272727272727,0,90,72.0,168,78.13953488372093,163,42.55874673629242,81,14.835164835164832,219,34.92822966507177,2,50.0,5,83.33333333333331,3,27.272727272727263,7,50.0,10,47.61904761904762,6,18.75,14,36.84210526315789,11,21.153846153846143,82,130.15873015873015,22,15.17241379310346,2,50.0,8,133.33333333333334,1,7.142857142857139,15,100.0,11,36.66666666666666,0,0.0,2,100.0,-2,-50.0,6,300.0,0,0.0,Neutral
serjester,39851654,13,2024-03-28 14:07:58 UTC,"Show HN: Open-source, high performance layout parsing for LLM's",https://github.com/Filimoa/open-parse,1537,1742,1873,2014,2118,2206,103,120,127,127,131,140,19,24,28,28,30,35,57,68,78,84,89,93,8,4,2,0,3,3,0.0,0,205,13.337670787247871,131,7.520091848450065,141,7.528029898558458,104,5.1638530287984,88,4.154863078375826,11,19.29824561403508,10,14.705882352941174,6,7.692307692307693,5,5.952380952380949,4,4.494382022471925,17,16.50485436893203,7,5.833333333333329,0,0.0,4,3.149606299212593,9,6.870229007633583,5,26.315789473684205,4,16.66666666666667,0,0.0,2,7.142857142857139,5,16.66666666666667,-4,-50.0,-2,-50.0,-2,-100.0,3,0.0,0,0.0,Neutral
leros,39853950,8,2024-03-28 16:36:38 UTC,"Devika, an open source AI software engineer",https://github.com/stitionai/devika,3532,4234,4683,4959,5178,5354,24,31,34,34,37,38,123,147,162,165,174,178,570,697,776,821,863,895,48,14,9,2,4,4,-1.0,-1,702,19.87542468856172,449,10.604629192253183,276,5.893657911595128,219,4.41621294615851,176,3.3989957512553133,127,22.280701754385973,79,11.334289813486365,45,5.798969072164951,42,5.115712545676004,32,3.707995365005786,7,29.16666666666669,3,9.677419354838705,0,0.0,3,8.823529411764696,1,2.702702702702694,24,19.51219512195121,15,10.204081632653043,3,1.8518518518518616,9,5.454545454545439,4,2.2988505747126453,-34,-70.83333333333333,-5,-35.71428571428571,-7,-77.77777777777777,2,100.0,0,0.0,Negative
lukekim,39854584,177,2024-03-28 17:16:32 UTC,"Show HN: Spice.ai – materialize, accelerate, and query SQL data from any source",https://github.com/spiceai/spiceai,208,275,341,484,532,575,998,2060,2900,3871,4555,5516,299,681,1029,1471,1811,2273,11,15,18,24,26,27,15,11,14,11,10,11,0.5789473684210527,1,67,32.21153846153845,66,24.0,143,41.935483870967744,48,9.917355371900811,43,8.082706766917298,4,36.363636363636346,3,20.0,6,33.333333333333314,2,8.333333333333329,1,3.846153846153854,1062,106.41282565130264,840,40.776699029126206,971,33.48275862068965,684,17.669852751227083,961,21.097694840834265,382,127.75919732441471,348,51.10132158590309,442,42.95432458697766,340,23.11352821210062,462,25.510767531750417,-4,-26.66666666666667,3,27.272727272727263,-3,-21.42857142857143,-1,-9.090909090909092,1,10.000000000000014,Positve
blueeon,39855212,1,2024-03-28 18:02:25 UTC,"suno-api, An unofficial API wrapper for suno.ai",https://github.com/gcui-art/suno-api,408,565,725,887,999,1101,14,21,28,32,33,34,34,48,68,73,76,77,81,132,187,238,268,297,5,7,7,3,2,1,1.0,1,157,38.480392156862735,160,28.318584070796447,162,22.344827586206904,112,12.626832018038344,102,10.210210210210208,51,62.96296296296296,55,41.666666666666686,51,27.272727272727263,30,12.60504201680672,29,10.820895522388057,7,50.0,7,33.333333333333314,4,14.285714285714278,1,3.125,1,3.030303030303031,14,41.1764705882353,20,41.666666666666686,5,7.35294117647058,3,4.109589041095887,1,1.3157894736842053,2,40.0,0,0.0,-4,-57.142857142857146,-1,-33.33333333333334,-1,-50.0,Positve
sebastianmusial,39863708,1,2024-03-29 13:14:02 UTC,Create Your OpenAI Assistant in NestJS,https://github.com/boldare/openai-assistant,5,16,24,39,43,50,7,17,49,49,50,50,5,15,30,30,33,36,1,2,5,8,8,9,1,2,3,0,2,1,1.0,1,11,220.0,8,50.0,15,62.5,4,10.256410256410264,7,16.279069767441868,1,100.0,3,150.0,3,60.0,0,0.0,1,12.5,10,142.85714285714283,32,188.23529411764707,0,0.0,1,2.040816326530617,0,0.0,10,200.0,15,100.0,0,0.0,3,10.000000000000014,3,9.09090909090908,1,100.0,1,50.0,-3,-100.0,2,0.0,-1,-50.0,Positve
dipjyoti_metia,39880597,2,2024-03-31 01:49:04 UTC,A generative AI-driven CLI for testing,https://github.com/dipjyotimetia/jarvis,3,3,3,3,3,3,6,9,10,11,11,14,3,3,3,3,3,4,0,0,0,0,1,1,1,1,1,1,0,1,1.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,3,50.0,1,11.111111111111114,1,10.000000000000014,0,0.0,3,27.272727272727263,0,0.0,0,0.0,0,0.0,0,0.0,1,33.333333333333314,0,0.0,0,0.0,0,0.0,-1,-100.0,1,0.0,Positve
napsy,39883053,3,2024-03-31 10:38:54 UTC,Show HN: AI-powered personal email asisstant,https://github.com/napsy/mailassist,3,3,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.0,0,0.0,1,33.333333333333314,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Neutral
tosh,39884555,48,2024-03-31 14:24:24 UTC,Mistral-7B Playing Doom,https://github.com/umuthopeyildirim/DOOM-Mistral,59,64,67,73,75,75,0,1,1,1,1,1,0,1,1,3,3,3,2,2,2,2,2,2,0,1,0,1,0,0,0.6,1,5,8.474576271186436,3,4.6875,6,8.955223880597018,2,2.739726027397268,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,2,200.0,0,0.0,0,0.0,1,0.0,-1,-100.0,1,0.0,-1,-100.0,0,0.0,Positve
thf24,39885052,2,2024-03-31 15:21:05 UTC,Parsee.ai – a framework to easily extract complex structured data with LLMs,https://github.com/parsee-ai/parsee-core,3,6,13,22,27,31,43,55,67,73,73,74,6,6,8,8,8,10,0,0,0,0,0,0,1,1,1,1,0,1,0.0,0,3,100.0,7,116.66666666666666,9,69.23076923076923,5,22.727272727272734,4,14.81481481481481,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,27.906976744186053,12,21.818181818181827,6,8.955223880597018,0,0.0,1,1.3698630136986338,0,0.0,2,33.333333333333314,0,0.0,0,0.0,2,25.0,0,0.0,0,0.0,0,0.0,-1,-100.0,1,0.0,Neutral
faebi,39887931,318,2024-03-31 20:45:24 UTC,Upscayl – Free and Open Source AI Image Upscaler,https://github.com/upscayl/upscayl,2468,3183,3897,4593,5183,6130,60,75,87,89,91,109,4,14,28,31,35,49,83,131,169,208,258,307,4,5,6,2,2,6,0.2105263157894736,0,715,28.970826580226884,714,22.43166823751177,696,17.859892224788297,590,12.845634661441323,947,18.271271464402854,48,57.83132530120483,38,29.007633587786277,39,23.07692307692308,50,24.038461538461547,49,18.99224806201549,15,25.0,12,15.999999999999986,2,2.2988505747126453,2,2.247191011235955,18,19.78021978021978,10,250.0,14,100.0,3,10.714285714285722,4,12.90322580645163,14,40.0,1,25.0,1,20.0,-4,-66.66666666666667,0,0.0,4,200.0,Neutral
peaknk,39901020,5,2024-04-02 00:21:37 UTC,Show HN: Apple Health AI ChatBot Using OpenAI API,https://github.com/nk3750/apple-health-bot,13,15,16,19,22,23,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.0,0,2,15.384615384615373,1,6.666666666666671,3,18.75,3,15.789473684210536,1,4.545454545454547,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-1,-100.0,0,0.0,0,0.0,0,0.0,0,0.0,Neutral
thunderbong,39902271,59,2024-04-02 04:03:45 UTC,Myscaledb: Open-source SQL vector database to build AI apps using SQL,https://github.com/myscale/myscaledb,405,420,420,420,420,420,23,26,26,26,26,26,9,11,11,11,11,11,16,16,16,16,16,16,3,1,0,0,0,0,0.0,0,15,3.7037037037036953,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,13.043478260869565,0,0.0,0,0.0,0,0.0,0,0.0,2,22.22222222222223,0,0.0,0,0.0,0,0.0,0,0.0,-2,-66.66666666666667,-1,-100.0,0,0.0,0,0.0,0,0.0,Neutral
jwcesign,39903231,1,2024-04-02 07:36:16 UTC,Boost your repository maintenance efficiency with AI-powered automation,https://github.com/jwcesign/gitautomator,6,6,7,7,7,7,2,2,2,2,2,2,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1.0,1,0,0.0,1,16.66666666666667,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-1,-100.0,0,0.0,0,0.0,0,0.0,0,0.0,Positve
ebalit,39915594,308,2024-04-03 10:28:25 UTC,PyTorch Library for Running LLM on Intel CPU and GPU,https://github.com/intel-analytics/ipex-llm,876,1024,1146,1255,1374,1483,230,398,613,768,1004,1110,484,832,1217,1528,1931,2162,48,60,77,87,101,121,34,32,30,28,30,27,0.1428571428571428,0,148,16.894977168949765,122,11.9140625,109,9.511343804537532,119,9.482071713147404,109,7.933042212518202,12,25.0,17,28.333333333333343,10,12.987012987012989,14,16.091954022988503,20,19.80198019801979,168,73.04347826086956,215,54.02010050251255,155,25.285481239804227,236,30.72916666666669,106,10.557768924302778,348,71.900826446281,385,46.27403846153845,311,25.554642563681185,403,26.37434554973821,231,11.962713619886074,-2,-5.882352941176478,-2,-6.25,-2,-6.666666666666671,2,7.142857142857139,-3,-10.0,Neutral
